id,match_date,team_1,team_2,t1_points,t2_points,t1_world_rank,t2_world_rank,winner
3124,2019-05-25,ENCE,VITALITY,7,16,3,11,t2
3125,2019-05-24,MIBR,LIQUID,2,1,6,2,t1
3126,2019-05-24,ENCE,NRG,3,16,3,9,t2
3127,2019-05-24,NRG,ENCE,13,16,9,3,t2
3128,2019-05-24,ENCE,LIQUID,3,16,3,2,t2
3129,2019-05-24,LIQUID,ENCE,14,16,2,3,t2
3130,2019-05-24,VITALITY,LIQUID,16,12,11,2,t1
3131,2019-05-24,LIQUID,VITALITY,3,16,2,11,t2
3132,2019-05-24,RENEGADES,NRG,8,16,10,9,t2
3133,2019-05-24,NRG,RENEGADES,16,13,9,10,t1
3134,2019-05-24,RENEGADES,ENCE,12,16,10,3,t2
3135,2019-05-23,ENCE,RENEGADES,14,16,3,10,t2
3136,2019-05-23,VITALITY,NRG,16,7,11,9,t1
3137,2019-05-23,NRG,VITALITY,20,22,9,11,t2
3138,2019-05-23,NORTH,BIG,2,0,16,20,t1
3139,2019-05-22,FNATIC,AVANGAR,2,1,5,13,t1
3140,2019-05-22,NATUS VINCERE,BIG,2,0,4,20,t1
3141,2019-05-21,FAZE,G2,2,0,8,15,t1
3142,2019-05-21,NATUS VINCERE,NORTH,1,2,4,16,t2
3143,2019-05-21,AVANGAR,MOUSESPORTS,2,1,13,12,t1
3144,2019-05-19,MOUSESPORTS,VALIANCE,2,0,12,20,t1
3145,2019-05-19,VALIANCE,G2,2,1,20,15,t1
3146,2019-05-19,AVANGAR,MOUSESPORTS,0,2,13,12,t2
3147,2019-05-18,MOUSESPORTS,WINDIGO,2,0,12,17,t1
3148,2019-05-17,MOUSESPORTS,VALIANCE,6,16,12,20,t2
3149,2019-05-17,WINDIGO,VALIANCE,5,16,17,20,t2
3150,2019-05-16,MIBR,RENEGADES,2,0,8,10,t1
3151,2019-05-16,MIBR,LIQUID,2,0,8,2,t1
3152,2019-05-16,AVANGAR,NIP,1,2,13,6,t2
3153,2019-05-15,MOUSESPORTS,NIP,0,2,12,6,t2
3154,2019-05-13,G2,MOUSESPORTS,0,2,15,12,t2
3155,2019-05-11,ASTRALIS,ENCE,0,2,1,5,t2
3156,2019-05-11,NIP,NATUS VINCERE,16,9,9,3,t1
3157,2019-05-11,ASTRALIS,ENCE,13,16,1,5,t2
3158,2019-05-11,ASTRALIS,NATUS VINCERE,16,13,1,3,t1
3159,2019-05-10,NORTH,AVANGAR,0,2,15,14,t2
3160,2019-05-10,NIP,ENCE,16,5,9,5,t1
3161,2019-05-10,ASTRALIS,NIP,16,8,1,9,t1
3162,2019-05-10,ENCE,NATUS VINCERE,16,4,5,3,t1
3163,2019-05-09,VITALITY,AVANGAR,2,0,11,14,t1
3164,2019-05-05,VALIANCE,FORZE,2,0,17,20,t1
3165,2019-05-05,LIQUID,FNATIC,3,2,2,10,t1
3166,2019-05-04,NRG,FNATIC,1,2,11,10,t2
3167,2019-05-04,LIQUID,MIBR,2,0,2,7,t1
3168,2019-05-03,VITALITY,ENCE,16,13,9,5,t1
3169,2019-05-03,NIP,FNATIC,1,2,8,10,t2
3170,2019-05-02,NRG,MIBR,2,0,11,7,t1
3171,2019-05-02,LIQUID,NIP,2,0,2,8,t1
3172,2019-05-01,FNATIC,MIBR,0,2,10,7,t2
3173,2019-05-01,FAZE,NRG,0,2,4,11,t2
3174,2019-04-30,NIP,RENEGADES,2,0,8,6,t1
3175,2019-04-30,FNATIC,HEROIC,16,7,10,18,t1
3176,2019-04-27,VALIANCE,VITALITY,0,2,17,10,t2
3177,2019-04-25,ASTRALIS,BIG,2,1,1,19,t1
3178,2019-04-25,FORZE,VALIANCE,1,2,20,17,t2
3179,2019-04-21,G2,WINDIGO,2,1,14,13,t1
3180,2019-04-21,FURIA,AVANGAR,1,2,19,16,t2
3181,2019-04-21,NATUS VINCERE,FNATIC,2,1,3,9,t1
3182,2019-04-21,AVANGAR,VALIANCE,2,1,16,15,t1
3183,2019-04-20,FNATIC,WINDIGO,2,1,9,13,t1
3184,2019-04-20,NATUS VINCERE,G2,1,2,3,14,t2
3185,2019-04-19,FNATIC,G2,0,2,9,14,t2
3186,2019-04-19,NATUS VINCERE,WINDIGO,2,1,3,13,t1
3187,2019-04-18,LIQUID,GHOST,2,0,2,17,t1
3188,2019-04-18,FAZE,NIP,2,0,5,8,t1
3189,2019-04-15,NRG,RENEGADES,1,2,10,5,t2
3190,2019-04-14,VITALITY,G2,2,1,11,14,t1
3191,2019-04-13,LIQUID,FAZE,0,2,3,7,t2
3192,2019-04-13,MIBR,LIQUID,10,16,9,3,t2
3193,2019-04-13,ASTRALIS,FAZE,5,16,1,7,t2
3194,2019-04-13,ASTRALIS,LIQUID,14,16,1,3,t2
3195,2019-04-13,FAZE,NATUS VINCERE,16,10,7,2,t1
3196,2019-04-13,NATUS VINCERE,LIQUID,12,16,2,3,t2
3197,2019-04-13,ASTRALIS,MIBR,2,16,1,9,t2
3198,2019-04-12,FAZE,MIBR,15,15,7,9,draw
3199,2019-04-12,ASTRALIS,NATUS VINCERE,16,7,1,2,t1
3200,2019-04-12,MIBR,NATUS VINCERE,8,16,9,2,t2
3201,2019-04-12,LIQUID,FAZE,16,5,3,7,t1
3202,2019-04-07,WINDIGO,VALIANCE,2,1,15,17,t1
3203,2019-04-07,AGO,VALIANCE,1,2,20,17,t2
3204,2019-04-07,NATUS VINCERE,FNATIC,3,0,4,12,t1
3205,2019-04-06,NRG,FNATIC,0,2,11,12,t2
3206,2019-04-06,RENEGADES,NATUS VINCERE,1,2,7,4,t2
3207,2019-04-06,NATUS VINCERE,ENCE,2,1,4,3,t1
3208,2019-04-05,RENEGADES,NIP,2,0,7,6,t1
3209,2019-04-05,FNATIC,NORTH,2,1,12,10,t1
3210,2019-04-05,NRG,VITALITY,2,0,11,9,t1
3211,2019-04-03,NORTH,FAZE,2,0,10,5,t1
3212,2019-04-03,NRG,BIG,2,0,11,18,t1
3213,2019-04-02,ENCE,FAZE,2,1,3,5,t1
3214,2019-04-02,NATUS VINCERE,NRG,2,0,4,11,t1
3215,2019-04-02,NORTH,MIBR,2,0,10,8,t1
3216,2019-04-01,FAZE,RENEGADES,1,2,5,8,t2
3217,2019-04-01,VITALITY,FNATIC,0,2,10,15,t2
3218,2019-04-01,NRG,MIBR,2,0,11,7,t1
3219,2019-04-01,NATUS VINCERE,NIP,2,1,4,6,t1
3220,2019-03-31,ENCE,VITALITY,1,2,3,10,t2
3221,2019-03-31,NRG,FNATIC,0,2,11,15,t2
3222,2019-03-31,RENEGADES,MIBR,2,1,8,7,t1
3223,2019-03-31,NATUS VINCERE,BIG,2,0,4,18,t1
3224,2019-03-31,NIP,NORTH,2,1,6,9,t1
3225,2019-03-30,BIG,VITALITY,0,2,18,10,t2
3226,2019-03-30,FNATIC,NIP,2,1,15,6,t1
3227,2019-03-30,NORTH,NRG,1,2,9,11,t2
3228,2019-03-24,AVANGAR,G2,0,2,13,15,t2
3229,2019-03-23,ASTRALIS,LIQUID,2,1,1,2,t1
3230,2019-03-23,ENCE,LIQUID,15,15,4,2,draw
3231,2019-03-23,ASTRALIS,FAZE,16,13,1,5,t1
3232,2019-03-23,MIBR,NIP,13,16,6,8,t2
3233,2019-03-23,ASTRALIS,NIP,16,12,1,8,t1
3234,2019-03-23,ENCE,FAZE,16,9,4,5,t1
3235,2019-03-23,MIBR,LIQUID,2,16,6,2,t2
3236,2019-03-23,ASTRALIS,MIBR,16,10,1,6,t1
3237,2019-03-23,LIQUID,FAZE,16,8,2,5,t1
3238,2019-03-23,ENCE,NIP,16,7,4,8,t1
3239,2019-03-23,AVANGAR,WINDIGO,0,2,13,16,t2
3240,2019-03-22,ASTRALIS,ENCE,16,14,1,4,t1
3241,2019-03-22,FAZE,MIBR,16,11,5,6,t1
3242,2019-03-22,NIP,LIQUID,3,16,8,2,t2
3243,2019-03-22,ASTRALIS,LIQUID,16,13,1,2,t1
3244,2019-03-22,MIBR,ENCE,9,16,6,4,t2
3245,2019-03-22,FAZE,NIP,7,16,5,8,t2
3246,2019-03-22,BIG,WINDIGO,0,2,18,16,t2
3247,2019-03-21,NRG,FURIA,2,1,11,19,t1
3248,2019-03-21,NORTH,VITALITY,2,1,12,9,t1
3249,2019-03-19,NORTH,AVANGAR,2,0,12,13,t1
3250,2019-03-17,FNATIC,G2,0,2,14,17,t2
3251,2019-03-15,ENCE,VITALITY,17,19,4,10,t2
3252,2019-03-14,ASTRALIS,NIP,2,0,1,8,t1
3253,2019-03-13,NIP,FAZE,2,1,8,6,t1
3254,2019-03-12,ASTRALIS,AVANGAR,2,0,1,13,t1
3255,2019-03-11,NORTH,AVANGAR,1,2,12,13,t2
3256,2019-03-06,VALIANCE,AVANGAR,2,0,20,13,t1
3257,2019-03-06,AVANGAR,VITALITY,2,1,13,10,t1
3258,2019-03-04,VITALITY,VALIANCE,12,16,10,20,t2
3259,2019-03-03,ENCE,ASTRALIS,0,2,9,1,t2
3260,2019-03-02,NATUS VINCERE,ENCE,1,2,3,9,t2
3261,2019-03-01,ASTRALIS,NIP,2,0,1,6,t1
3262,2019-02-28,LIQUID,ENCE,0,2,2,9,t2
3263,2019-02-28,NATUS VINCERE,FAZE,2,0,3,5,t1
3264,2019-02-24,FAZE,CLOUD9,2,0,5,7,t1
3265,2019-02-24,NIP,VITALITY,2,1,6,12,t1
3266,2019-02-24,ENCE,AVANGAR,2,0,9,16,t1
3267,2019-02-23,ENCE,G2,2,0,9,17,t1
3268,2019-02-22,MIBR,NIP,2,0,11,6,t1
3269,2019-02-22,NATUS VINCERE,AVANGAR,2,0,3,16,t1
3270,2019-02-22,RENEGADES,VITALITY,2,1,8,12,t1
3271,2019-02-21,LIQUID,NATUS VINCERE,2,0,2,3,t1
3272,2019-02-21,ASTRALIS,RENEGADES,2,1,1,8,t1
3273,2019-02-21,ENCE,BIG,2,1,9,14,t1
3274,2019-02-21,VITALITY,CLOUD9,16,14,12,7,t1
3275,2019-02-21,FAZE,AVANGAR,13,16,5,16,t2
3276,2019-02-21,MIBR,G2,16,12,11,17,t1
3277,2019-02-20,LIQUID,NIP,16,13,2,6,t1
3278,2019-02-20,NATUS VINCERE,VITALITY,25,22,3,12,t1
3279,2019-02-20,ASTRALIS,CLOUD9,16,0,1,7,t1
3280,2019-02-20,FAZE,RENEGADES,14,16,5,8,t2
3281,2019-02-20,NRG,AVANGAR,13,16,4,16,t2
3282,2019-02-20,BIG,G2,13,16,14,17,t2
3283,2019-02-20,MIBR,CLOUD9,3,16,11,7,t2
3284,2019-02-20,NRG,NIP,14,16,4,6,t2
3285,2019-02-20,LIQUID,AVANGAR,16,12,2,16,t1
3286,2019-02-20,NATUS VINCERE,G2,16,7,3,17,t1
3287,2019-02-20,ENCE,RENEGADES,13,16,9,8,t2
3288,2019-02-20,BIG,VITALITY,11,16,14,12,t2
3289,2019-02-16,G2,FNATIC,2,1,19,6,t1
3290,2019-02-14,ENCE,RENEGADES,0,2,11,13,t2
3291,2019-02-14,G2,AVANGAR,10,16,19,18,t2
3292,2019-02-13,NIP,RENEGADES,13,16,14,13,t2
3293,2019-02-13,ENCE,G2,16,6,11,19,t1
3294,2019-02-13,ENCE,SPIRIT,16,10,11,17,t1
3295,2019-02-13,RENEGADES,AVANGAR,16,8,13,18,t1
3296,2019-02-08,BIG,G2,3,0,15,17,t1
3297,2019-02-07,NORTH,NATUS VINCERE,2,0,11,3,t1
3298,2019-02-06,BIG,HELLRAISERS,2,1,15,18,t1
3299,2019-02-06,VALIANCE,BIG,1,2,19,15,t2
3300,2019-02-03,HELLRAISERS,VITALITY,0,2,16,19,t2
3301,2019-02-03,BIG,HELLRAISERS,0,2,13,16,t2
3302,2019-02-02,BIG,SPIRIT,2,1,13,20,t1
3303,2019-01-28,CLOUD9,FAZE,1,2,14,5,t2
3304,2019-01-27,FAZE,BIG,2,1,5,13,t1
3305,2019-01-26,CLOUD9,BIG,2,0,14,13,t1
3306,2019-01-25,FAZE,CLOUD9,0,2,5,14,t2
3307,2019-01-21,LIQUID,ASTRALIS,2,1,3,1,t1
3308,2019-01-21,ASTRALIS,GHOST,2,0,1,20,t1
3309,2019-01-20,LIQUID,FNATIC,2,1,3,9,t1
3310,2019-01-20,GHOST,FAZE,16,13,20,7,t1
3311,2019-01-20,CLOUD9,FNATIC,14,16,15,9,t2
3312,2019-01-20,LIQUID,GHOST,16,8,3,20,t1
3313,2019-01-20,FAZE,GHOST,14,16,7,20,t2
3314,2019-01-20,ASTRALIS,CLOUD9,16,9,1,15,t1
3315,2019-01-19,FNATIC,CLOUD9,7,16,9,15,t2
3316,2019-01-19,NORTH,ENCE,0,2,10,11,t2
3317,2019-01-17,OPTIC,MOUSESPORTS,0,2,19,4,t2
3318,2020-12-20,ASTRALIS,LIQUID,3,0,2,17,t1
3319,2020-12-19,BIG,LIQUID,0,2,5,17,t2
3320,2020-12-19,NATUS VINCERE,ASTRALIS,1,2,3,2,t2
3321,2020-12-18,FURIA,LIQUID,0,2,6,17,t2
3322,2020-12-18,VITALITY,ASTRALIS,1,2,1,2,t2
3323,2020-12-17,NATUS VINCERE,LIQUID,2,0,3,17,t1
3324,2020-12-17,FURIA,HEROIC,2,1,6,4,t1
3325,2020-12-16,BIG,ASTRALIS,2,0,5,2,t1
3326,2020-12-16,VITALITY,COMPLEXITY,2,0,1,11,t1
3327,2020-12-16,LIQUID,HEROIC,2,0,17,4,t1
3328,2020-12-15,NATUS VINCERE,FURIA,2,0,3,6,t1
3329,2020-12-15,ASTRALIS,COMPLEXITY,2,0,2,11,t1
3330,2020-12-15,BIG,VITALITY,2,1,5,1,t1
3331,2020-12-13,VITALITY,ASTRALIS,2,1,1,2,t1
3332,2020-12-13,BIG,ASTRALIS,0,2,5,2,t2
3333,2020-12-12,GAMBIT,VIRTUS.PRO,1,2,17,11,t2
3334,2020-12-12,ASTRALIS,NATUS VINCERE,2,0,2,4,t1
3335,2020-12-12,VITALITY,BIG,2,1,1,5,t1
3336,2020-12-11,FURIA,NATUS VINCERE,0,2,7,4,t2
3337,2020-12-11,ASTRALIS,G2,2,0,2,9,t1
3338,2020-12-10,G2,BIG,1,2,9,5,t2
3339,2020-12-10,VITALITY,NATUS VINCERE,2,0,1,4,t1
3340,2020-12-10,FURIA,OG,2,1,7,6,t1
3341,2020-12-09,MOUSESPORTS,ASTRALIS,0,2,8,2,t2
3342,2020-12-09,OG,BIG,0,2,6,5,t2
3343,2020-12-09,G2,FURIA,2,1,9,7,t1
3344,2020-12-08,NATUS VINCERE,ASTRALIS,2,1,4,2,t1
3345,2020-12-08,VITALITY,MOUSESPORTS,2,0,1,8,t1
3346,2020-12-06,VIRTUS.PRO,OG,2,1,16,6,t1
3347,2020-12-06,MOUSESPORTS,ASTRALIS,1,3,13,4,t2
3348,2020-12-06,FNATIC,OG,0,2,14,6,t2
3349,2020-12-05,VIRTUS.PRO,FNATIC,2,1,16,14,t1
3350,2020-12-04,OG,BIG,2,0,6,5,t1
3351,2020-12-04,GAMBIT,ASTRALIS,0,2,19,4,t2
3352,2020-12-04,FURIA,COMPLEXITY,2,0,7,9,t1
3353,2020-12-03,ASTRALIS,G2,2,0,4,8,t1
3354,2020-12-03,VIRTUS.PRO,BIG,2,1,16,5,t1
3355,2020-12-03,FAZE,COMPLEXITY,1,2,10,9,t2
3356,2020-12-02,FURIA,G2,2,1,7,8,t1
3357,2020-12-02,LIQUID,ASTRALIS,0,2,15,4,t2
3358,2020-12-01,HEROIC,SPIRIT,2,0,2,17,t1
3359,2020-12-01,GAMBIT,COMPLEXITY,2,0,19,9,t1
3360,2020-11-30,LIQUID,MOUSESPORTS,0,2,14,18,t2
3361,2020-11-30,FAZE,SPIRIT,0,2,9,16,t2
3362,2020-11-29,SPIRIT,GAMBIT,1,3,16,20,t2
3363,2020-11-29,FURIA,LIQUID,2,1,8,14,t1
3364,2020-11-27,MOUSESPORTS,HEROIC,2,1,18,2,t1
3365,2020-11-27,VIRTUS.PRO,FURIA,1,2,15,8,t2
3366,2020-11-24,SPIRIT,VIRTUS.PRO,1,2,16,15,t2
3367,2020-11-24,COMPLEXITY,SPROUT,2,0,10,19,t1
3368,2020-11-22,NATUS VINCERE,VITALITY,2,3,5,1,t2
3369,2020-11-21,CHAOS,EVIL GENIUSES,2,1,19,8,t1
3370,2020-11-21,VIRTUS.PRO,OG,1,2,14,6,t2
3371,2020-11-21,COMPLEXITY,VITALITY,0,2,15,1,t2
3372,2020-11-21,G2,NATUS VINCERE,1,2,11,5,t2
3373,2020-11-20,HEROIC,VITALITY,1,2,2,1,t2
3374,2020-11-20,COMPLEXITY,BIG,2,0,15,4,t1
3375,2020-11-19,ASTRALIS,NATUS VINCERE,0,2,3,5,t2
3376,2020-11-19,FAZE,G2,0,2,10,11,t2
3377,2020-11-16,NIP,BIG,1,2,11,5,t2
3378,2020-11-16,MOUSESPORTS,G2,1,2,16,10,t2
3379,2020-11-14,ASTRALIS,MOUSESPORTS,2,1,3,16,t1
3380,2020-11-14,HEROIC,NIP,2,1,2,11,t1
3381,2020-11-13,BIG,MOUSESPORTS,1,2,5,16,t2
3382,2020-11-12,G2,NIP,1,2,10,11,t2
3383,2020-11-11,NATUS VINCERE,SPIRIT,2,0,4,18,t1
3384,2020-11-10,SPIRIT,OG,2,0,18,6,t1
3385,2020-11-08,LIQUID,CHAOS,2,0,12,20,t1
3386,2020-11-08,NATUS VINCERE,COMPLEXITY,1,2,5,14,t2
3387,2020-11-08,VITALITY,FAZE,0,2,2,10,t2
3388,2020-11-07,COMPLEXITY,FNATIC,2,0,14,11,t1
3389,2020-11-06,FAZE,OG,2,1,10,7,t1
3390,2020-11-06,VITALITY,SPIRIT,2,0,2,17,t1
3391,2020-11-04,ASTRALIS,G2,0,2,3,13,t2
3392,2020-11-03,ASTRALIS,G2,2,1,3,13,t1
3393,2020-11-02,FURIA,G2,0,2,4,13,t2
3394,2020-11-01,GODSENT,HEROIC,2,0,20,1,t1
3395,2020-10-31,VITALITY,BIG,2,1,3,6,t1
3396,2020-10-31,SPIRIT,SPROUT,2,1,17,18,t1
3397,2020-10-31,BIG,COMPLEXITY,2,0,6,14,t1
3398,2020-10-30,COMPLEXITY,FAZE,2,0,14,8,t1
3399,2020-10-30,VITALITY,BIG,2,0,3,6,t1
3400,2020-10-29,VITALITY,COMPLEXITY,2,1,3,14,t1
3401,2020-10-28,OG,NATUS VINCERE,2,1,9,5,t1
3402,2020-10-28,NATUS VINCERE,NIP,2,1,5,10,t1
3403,2020-10-27,NIP,EVIL GENIUSES,2,0,10,7,t1
3404,2020-10-27,NATUS VINCERE,OG,0,2,5,9,t2
3405,2020-10-26,EVIL GENIUSES,OG,1,2,6,8,t2
3406,2020-10-26,NATUS VINCERE,NIP,2,0,5,15,t1
3407,2020-10-25,VITALITY,HEROIC,2,3,4,2,t2
3408,2020-10-24,ASTRALIS,HEROIC,1,2,1,2,t2
3409,2020-10-24,SPROUT,OG,0,2,20,8,t2
3410,2020-10-24,BIG,FNATIC,2,0,7,12,t1
3411,2020-10-24,HEROIC,NIP,2,1,2,15,t1
3412,2020-10-23,ASTRALIS,VITALITY,1,2,1,4,t2
3413,2020-10-23,GODSENT,G2,2,0,19,11,t1
3414,2020-10-23,FNATIC,NIP,1,2,12,15,t2
3415,2020-10-23,BIG,HEROIC,1,2,7,2,t2
3416,2020-10-22,G2,FAZE,1,2,11,9,t2
3417,2020-10-22,OG,NIP,0,2,8,15,t2
3418,2020-10-22,SPROUT,HEROIC,1,2,20,2,t2
3419,2020-10-22,BIG,VITALITY,0,2,7,4,t2
3420,2020-10-21,FAZE,NIP,0,2,9,15,t2
3421,2020-10-21,OG,G2,2,0,8,11,t1
3422,2020-10-21,ASTRALIS,FNATIC,2,1,1,12,t1
3423,2020-10-20,SPROUT,GODSENT,2,1,20,19,t1
3424,2020-10-20,VITALITY,NIP,2,0,4,15,t1
3425,2020-10-19,BIG,G2,2,1,6,11,t1
3426,2020-10-18,FURIA,100 THIEVES,3,1,7,14,t1
3427,2020-10-17,NIP,SPROUT,2,1,16,18,t1
3428,2020-10-17,OG,FNATIC,1,2,8,13,t2
3429,2020-10-17,HEROIC,G2,1,2,2,11,t2
3430,2020-10-16,EVIL GENIUSES,FURIA,0,2,5,7,t2
3431,2020-10-16,G2,ASTRALIS,1,2,11,1,t2
3432,2020-10-16,VITALITY,FNATIC,2,1,4,13,t1
3433,2020-10-16,MOUSESPORTS,OG,0,2,15,8,t2
3434,2020-10-16,NIP,ENCE,2,0,16,20,t1
3435,2020-10-15,FURIA,LIQUID,2,1,7,10,t1
3436,2020-10-15,ASTRALIS,HEROIC,2,1,1,2,t1
3437,2020-10-15,FNATIC,OG,2,1,13,8,t1
3438,2020-10-15,BIG,FAZE,2,0,6,9,t1
3439,2020-10-15,NIP,SPROUT,0,2,16,18,t2
3440,2020-10-15,VITALITY,MOUSESPORTS,2,0,4,15,t1
3441,2020-10-11,100 THIEVES,LIQUID,2,1,11,8,t1
3442,2020-10-11,OG,FAZE,0,3,13,17,t2
3443,2020-10-10,VITALITY,FAZE,0,2,5,17,t2
3444,2020-10-10,OG,FNATIC,2,1,13,15,t1
3445,2020-10-09,LIQUID,CHAOS,2,0,8,20,t1
3446,2020-10-09,EVIL GENIUSES,FURIA,0,2,4,7,t2
3447,2020-10-09,BIG,FAZE,0,2,6,17,t2
3448,2020-10-09,FNATIC,COMPLEXITY,2,0,15,10,t1
3449,2020-10-08,100 THIEVES,CHAOS,0,2,11,20,t2
3450,2020-10-08,OG,FAZE,2,0,13,17,t1
3451,2020-10-08,COMPLEXITY,VITALITY,0,2,10,5,t2
3452,2020-10-07,BIG,HEROIC,2,1,6,1,t1
3453,2020-10-07,G2,FNATIC,0,2,9,15,t2
3454,2020-10-06,HEROIC,FAZE,0,2,1,17,t2
3455,2020-10-06,OG,BIG,2,0,13,6,t1
3456,2020-10-06,VITALITY,FNATIC,2,1,5,15,t1
3457,2020-10-06,G2,COMPLEXITY,0,2,9,10,t2
3458,2020-10-04,NATUS VINCERE,ASTRALIS,2,3,8,9,t2
3459,2020-10-03,HEROIC,ASTRALIS,0,2,2,9,t2
3460,2020-10-02,NATUS VINCERE,HEROIC,2,0,8,2,t1
3461,2020-10-02,ASTRALIS,COMPLEXITY,2,0,9,10,t1
3462,2020-10-01,BIG,HEROIC,0,2,5,2,t2
3463,2020-10-01,NATUS VINCERE,COMPLEXITY,2,0,8,10,t1
3464,2020-10-01,SPIRIT,ASTRALIS,0,2,19,9,t2
3465,2020-09-30,ASTRALIS,HEROIC,0,2,9,2,t2
3466,2020-09-29,BIG,SPIRIT,2,0,5,19,t1
3467,2020-09-27,FURIA,100 THIEVES,3,0,9,19,t1
3468,2020-09-26,EVIL GENIUSES,100 THIEVES,0,2,3,19,t2
3469,2020-09-25,LIQUID,100 THIEVES,1,2,8,19,t2
3470,2020-09-24,EVIL GENIUSES,FURIA,0,2,3,9,t2
3471,2020-09-22,EVIL GENIUSES,LIQUID,2,0,3,8,t1
3472,2020-09-20,LIQUID,GEN.G,2,0,9,17,t1
3473,2020-09-20,FURIA,100 THIEVES,0,2,8,20,t2
3474,2020-09-19,FURIA,GEN.G,2,0,8,17,t1
3475,2020-09-19,COMPLEXITY,FAZE,1,2,5,14,t2
3476,2020-09-19,FNATIC,NIP,2,0,13,10,t1
3477,2020-09-19,ASTRALIS,SPIRIT,2,0,11,19,t1
3478,2020-09-19,BIG,ENCE,2,1,4,15,t1
3479,2020-09-19,HEROIC,OG,2,0,2,12,t1
3480,2020-09-19,G2,NATUS VINCERE,0,2,6,7,t2
3481,2020-09-18,FNATIC,ASTRALIS,1,2,13,11,t2
3482,2020-09-17,VITALITY,COMPLEXITY,0,2,1,5,t2
3483,2020-09-17,NATUS VINCERE,HEROIC,2,1,7,2,t1
3484,2020-09-16,BIG,GODSENT,2,1,4,16,t1
3485,2020-09-16,FURIA,EVIL GENIUSES,2,0,8,3,t1
3486,2020-09-16,OG,ENCE,2,1,12,15,t1
3487,2020-09-15,ASTRALIS,NIP,2,0,11,10,t1
3488,2020-09-15,VITALITY,FNATIC,2,0,1,13,t1
3489,2020-09-15,FAZE,SPIRIT,1,2,14,19,t2
3490,2020-09-13,FURIA,LIQUID,2,0,9,7,t1
3491,2020-09-13,NATUS VINCERE,OG,2,1,8,12,t1
3492,2020-09-12,BIG,G2,2,1,4,5,t1
3493,2020-09-12,EVIL GENIUSES,GEN.G,2,0,2,16,t1
3494,2020-09-12,VITALITY,FAZE,2,0,1,14,t1
3495,2020-09-11,ASTRALIS,MOUSESPORTS,2,1,11,20,t1
3496,2020-09-11,COMPLEXITY,FNATIC,2,1,6,13,t1
3497,2020-09-11,NIP,SPIRIT,1,2,10,18,t2
3498,2020-09-10,G2,ENCE,0,2,5,15,t2
3499,2020-09-10,BIG,HEROIC,1,2,4,3,t2
3500,2020-09-09,NIP,MOUSESPORTS,2,1,10,20,t1
3501,2020-09-09,COMPLEXITY,SPIRIT,2,1,6,18,t1
3502,2020-09-08,FAZE,FNATIC,0,2,14,13,t2
3503,2020-09-08,G2,HEROIC,1,2,5,3,t2
3504,2020-09-06,LIQUID,100 THIEVES,2,1,8,15,t1
3505,2020-09-06,BIG,NATUS VINCERE,0,2,4,7,t2
3506,2020-09-06,VITALITY,SPIRIT,1,2,1,20,t2
3507,2020-09-05,COMPLEXITY,NIP,2,0,9,10,t1
3508,2020-09-04,EVIL GENIUSES,100 THIEVES,2,0,3,15,t1
3509,2020-09-04,BIG,OG,2,0,4,12,t1
3510,2020-09-03,FNATIC,SPIRIT,2,1,13,20,t1
3511,2020-09-02,VITALITY,NIP,2,1,1,10,t1
3512,2020-09-01,LIQUID,CHAOS,2,1,8,19,t1
3513,2020-09-01,G2,OG,2,1,5,12,t1
3514,2020-08-30,HEROIC,VITALITY,3,0,9,2,t1
3515,2020-08-29,LIQUID,EVIL GENIUSES,2,3,8,3,t2
3516,2020-08-29,VITALITY,NIP,2,0,2,15,t1
3517,2020-08-29,HEROIC,G2,2,1,9,4,t1
3518,2020-08-28,EVIL GENIUSES,FURIA,2,0,3,6,t1
3519,2020-08-28,ASTRALIS,NIP,0,2,11,15,t2
3520,2020-08-28,G2,OG,2,1,4,13,t1
3521,2020-08-27,COMPLEXITY,HEROIC,0,2,7,9,t2
3522,2020-08-26,FAZE,VITALITY,0,2,12,2,t2
3523,2020-08-25,100 THIEVES,FURIA,1,2,19,6,t2
3524,2020-08-25,FNATIC,HEROIC,0,2,10,9,t2
3525,2020-08-25,NIP,NATUS VINCERE,2,0,15,5,t1
3526,2020-08-23,G2,HEROIC,2,1,5,11,t1
3527,2020-08-23,COMPLEXITY,NATUS VINCERE,2,0,7,4,t1
3528,2020-08-22,FURIA,GEN.G,2,0,6,15,t1
3529,2020-08-21,EVIL GENIUSES,LIQUID,2,0,3,9,t1
3530,2020-08-21,MIBR,FAZE,1,2,16,10,t2
3531,2020-08-20,BIG,NIP,1,2,1,13,t2
3532,2020-08-19,MIBR,G2,0,2,16,5,t2
3533,2020-08-19,NATUS VINCERE,MOUSESPORTS,2,1,4,14,t1
3534,2020-08-18,100 THIEVES,GEN.G,2,1,18,15,t1
3535,2020-08-18,OG,NIP,2,1,12,13,t1
3536,2020-08-16,FURIA,LIQUID,2,1,8,10,t1
3537,2020-08-16,HEROIC,BIG,0,2,19,1,t2
3538,2020-08-15,OG,HEROIC,0,2,13,19,t2
3539,2020-08-15,BIG,OG,2,1,1,13,t1
3540,2020-08-15,COMPLEXITY,HEROIC,1,2,9,19,t2
3541,2020-08-12,COMPLEXITY,OG,2,0,9,13,t1
3542,2020-08-11,BIG,HEROIC,2,0,1,19,t1
3543,2020-08-09,OG,SPIRIT,2,1,15,20,t1
